"File","CountDeclMethodPrivate","AvgLineCode","CountLine","MaxCyclomatic","CountDeclMethodDefault","AvgEssential","CountDeclClassVariable","SumCyclomaticStrict","AvgCyclomatic","AvgLine","CountDeclClassMethod","AvgLineComment","AvgCyclomaticModified","CountDeclFunction","CountLineComment","CountDeclClass","CountDeclMethod","SumCyclomaticModified","CountLineCodeDecl","CountDeclMethodProtected","CountDeclInstanceVariable","MaxCyclomaticStrict","CountDeclMethodPublic","CountLineCodeExe","SumCyclomatic","SumEssential","CountStmtDecl","CountLineCode","CountStmtExe","RatioCommentToCode","CountLineBlank","CountStmt","MaxCyclomaticModified","CountSemicolon","AvgLineBlank","CountDeclInstanceMethod","AvgCyclomaticStrict","PercentLackOfCohesion","MaxInheritanceTree","CountClassDerived","CountClassCoupled","CountClassBase","CountInput_Max","CountInput_Mean","CountInput_Min","CountOutput_Max","CountOutput_Mean","CountOutput_Min","CountPath_Max","CountPath_Mean","CountPath_Min","MaxNesting_Max","MaxNesting_Mean","MaxNesting_Min","COMM","ADEV","DDEV","Added_lines","Del_lines","OWN_LINE","OWN_COMMIT","MINOR_COMMIT","MINOR_LINE","MAJOR_COMMIT","MAJOR_LINE","HeuBug","HeuBugCount","RealBug","RealBugCount"
"contrib/wordnet/src/java/org/apache/lucene/wordnet/SynExpand.java",0,16,180,6,0,1,0,15,3,24,2,6,3,6,56,2,6,15,53,0,1,6,6,51,15,6,54,102,22,0.55,26,76,6,61,2,4,3,50,1,0,16,2,10,3.33333333333333,0,15,5.33333333333333,0,12,3.5,1,3,1.22222222222222,0,8,8,3,60,38,0.461111111111111,0.625,0,4,3,2,"FALSE",0,"FALSE",0
"contrib/wordnet/src/java/org/apache/lucene/wordnet/SynLookup.java",0,11,187,5,0,1,0,20,2,14,2,1,2,10,35,3,10,20,64,0,2,5,10,62,20,10,63,125,30,0.28,30,93,5,71,1,8,2,75,2,0,18,2,7,2.2,0,14,3.6,0,12,2.9,1,3,0.928571428571429,0,7,7,3,82,39,0.454545454545455,0.571428571428571,0,4,3,2,"FALSE",0,"FALSE",0
"contrib/wordnet/src/java/org/apache/lucene/wordnet/SynonymMap.java",5,22,395,15,0,2,2,57,6,33,2,9,6,9,149,1,9,51,78,1,1,21,3,167,51,16,88,223,133,0.67,47,221,15,173,3,7,6,81,1,0,0,1,6,3.55555555555556,2,16,7.66666666666667,2,4097,484,1,4,2.27272727272727,0,4,4,2,437,41,0.684343434343434,0.5,0,3,2,2,"FALSE",0,"FALSE",0
"contrib/wordnet/src/java/org/apache/lucene/wordnet/SynonymTokenFilter.java",1,11,152,5,0,2,1,15,3,18,1,7,3,5,62,1,5,14,31,1,9,6,3,48,14,8,30,78,42,0.79,18,72,5,57,1,4,3,60,4,0,5,1,9,5.2,0,11,6,1,8,4,1,2,1.28571428571429,0,2,2,1,152,0,0.539473684210526,1,0,4,1,3,"FALSE",0,"FALSE",0
"contrib/wordnet/src/java/org/apache/lucene/wordnet/Syns2Index.java",4,32,318,10,0,2,5,22,4,43,5,10,4,5,111,1,5,22,65,0,0,10,1,110,22,11,63,189,69,0.59,29,132,10,108,3,0,4,72,1,0,10,1,10,5.6,2,19,10.4,1,264,55.6,1,4,2.57142857142857,0,6,6,4,51,44,0.559748427672956,0.5,0,4,4,4,"FALSE",0,"FALSE",0
"contrib/wordnet/src/test/org/apache/lucene/wordnet/TestSynonymTokenFilter.java",0,9,127,2,0,1,0,8,1,10,0,1,1,7,24,3,7,8,42,0,6,2,7,50,8,7,38,90,19,0.27,14,57,2,47,0,7,1,50,4,0,7,1,6,2.57142857142857,1,10,4.14285714285714,3,2,1.14285714285714,1,1,0.272727272727273,0,2,2,1,127,0,0.984251968503937,1,0,1,1,1,"FALSE",0,"FALSE",0
"contrib/wordnet/src/test/org/apache/lucene/wordnet/TestWordnet.java",2,6,89,2,0,1,0,9,2,6,0,0,2,6,18,1,6,9,33,2,4,2,2,26,9,6,31,58,17,0.31,14,48,2,37,0,6,2,75,3,0,12,1,6,2.33333333333333,0,6,3.16666666666667,1,2,1.5,1,1,0.625,0,2,2,2,176,0,1,0.5,0,1,2,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/demo/java/org/apache/lucene/xmlparser/webdemo/FormBasedXmlQueryDemo.java",1,23,152,6,0,1,0,12,4,30,0,3,4,3,27,1,3,11,56,1,4,7,1,54,11,3,55,105,28,0.26,20,83,6,71,3,3,4,33,2,0,18,1,9,6,3,16,13,9,12,5.66666666666667,2,3,2.5,1,4,4,3,21,2,0.861842105263158,0.5,0,2,3,2,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/BooleanFilterBuilder.java",0,10,67,3,0,1,0,4,2,12,0,0,2,2,22,1,2,4,22,0,1,3,2,12,4,2,23,35,6,0.63,10,29,3,24,1,2,2,0,1,0,7,2,2,2,2,11,6.5,2,3,2,1,4,2,0,1,1,1,3,0,0.955223880597015,1,0,1,1,1,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/BooleanQueryBuilder.java",0,18,102,5,1,1,0,10,3,19,1,0,3,3,25,1,3,9,24,0,1,6,2,28,9,3,25,67,17,0.37,10,42,5,32,1,2,3,33,1,0,6,2,6,3.33333333333333,2,17,8,2,5,3,1,4,2.8,0,1,1,1,3,1,0.970588235294118,1,0,1,1,1,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/BoostingQueryBuilder.java",0,8,60,1,0,1,0,2,1,11,0,0,1,2,19,1,2,2,18,0,2,1,2,12,2,2,18,29,5,0.66,12,23,1,20,2,2,1,25,1,0,4,2,3,2.5,2,7,4.5,2,1,1,1,0,0,0,1,1,1,3,0,0.95,1,0,2,1,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/BoostingTermBuilder.java",0,8,45,1,0,1,0,1,1,10,0,0,1,1,19,1,1,1,14,0,0,1,1,5,1,1,14,19,2,1,7,16,1,14,2,1,1,0,2,0,7,1,1,1,1,7,7,7,1,1,1,0,0,0,2,2,2,7,2,0.847826086956522,0.5,0,3,2,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/CachedFilterBuilder.java",0,12,130,5,0,1,0,8,2,14,0,1,2,4,39,2,4,8,32,1,5,5,3,29,8,4,30,75,20,0.52,17,50,5,40,1,4,2,12,2,0,10,2,5,3,1,12,5,2,12,3.75,1,1,0.333333333333333,0,2,2,2,6,5,0.953846153846154,0.5,0,1,2,2,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/ConstantScoreQueryBuilder.java",0,5,50,1,0,1,0,2,1,7,0,0,1,2,19,1,2,2,14,0,1,1,2,5,2,2,14,23,3,0.83,8,17,1,14,1,2,1,0,1,0,5,2,2,2,2,6,4,2,1,1,1,0,0,0,1,1,1,4,0,0.92,1,0,2,1,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/DuplicateFilterBuilder.java",0,33,76,5,0,1,0,5,5,34,0,0,5,1,22,1,1,5,18,0,0,5,1,19,5,1,18,47,11,0.47,7,29,5,23,1,1,5,0,1,0,4,2,5,5,5,8,8,8,9,9,9,1,1,1,1,1,1,3,0,0.960526315789474,1,0,1,1,1,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/FilteredQueryBuilder.java",0,8,64,1,0,1,0,2,1,9,0,0,1,2,25,1,2,2,19,0,2,1,2,11,2,2,19,29,6,0.86,10,25,1,22,1,2,1,0,1,0,6,2,3,3,3,8,5.5,3,1,1,1,0,0,0,1,1,1,3,0,0.953125,1,0,1,1,1,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/FuzzyLikeThisQueryBuilder.java",0,11,66,2,0,1,0,3,2,12,0,0,2,2,19,1,2,3,25,0,5,2,2,18,3,2,26,39,7,0.49,8,33,2,29,1,2,2,40,1,0,5,2,6,4,2,13,7.5,2,2,1.5,1,1,0.75,0,1,1,1,4,0,0.939393939393939,1,0,2,1,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/LikeThisQueryBuilder.java",0,25,114,8,0,1,0,11,5,29,0,2,5,2,31,1,2,9,30,0,5,10,2,34,9,2,32,71,23,0.44,14,55,8,45,2,2,6,30,1,0,8,2,9,6,3,24,13.5,3,30,15.5,1,4,3,0,4,4,3,10,8,0.921052631578947,0.5,0,1,3,3,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/MatchAllDocsQueryBuilder.java",0,4,34,1,0,1,0,1,1,4,0,0,1,1,19,1,1,1,8,0,0,1,1,1,1,1,8,13,1,1.46,2,9,1,7,0,1,1,0,1,0,3,2,0,0,0,2,2,2,1,1,1,0,0,0,1,1,1,4,0,0.882352941176471,1,0,2,1,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/RangeFilterBuilder.java",0,8,47,1,0,1,0,1,1,10,0,0,1,1,22,1,1,1,14,0,0,1,1,6,1,1,14,17,1,1.29,8,15,1,13,2,1,1,0,1,0,4,2,1,1,1,5,5,5,1,1,1,0,0,0,2,2,2,5,3,0.893617021276596,0.5,0,2,2,1,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanBuilderBase.java",0,4,33,1,0,1,0,1,1,4,0,0,1,1,19,1,1,1,6,0,0,1,1,1,1,1,6,11,1,1.73,3,7,1,5,0,1,1,0,1,7,2,2,1,1,1,2,2,2,1,1,1,0,0,0,1,1,1,4,0,0.878787878787879,1,0,2,1,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanFirstBuilder.java",0,7,50,1,0,1,0,2,1,8,0,0,1,2,19,1,2,2,14,0,1,1,2,8,2,2,14,24,4,0.79,7,18,1,15,1,2,1,0,2,0,5,1,2,2,2,7,4.5,2,1,1,1,0,0,0,1,1,1,4,0,0.92,1,0,2,1,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanNearBuilder.java",0,10,57,3,0,1,0,4,2,10,0,0,2,2,19,1,2,4,18,0,1,3,2,11,4,2,19,33,6,0.58,5,25,3,20,0,2,2,0,2,0,4,1,3,2.5,2,12,7,2,3,2,1,2,1.5,0,2,2,2,6,2,0.894736842105263,0.5,0,2,2,1,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanNotBuilder.java",0,8,58,1,0,1,0,2,1,12,0,1,1,2,22,1,2,2,15,0,1,1,2,11,2,2,15,27,6,0.81,9,21,1,18,2,2,1,0,2,0,5,1,2,2,2,7,4.5,2,1,1,1,0,0,0,1,1,1,4,0,0.931034482758621,1,0,2,1,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanOrBuilder.java",0,10,59,3,0,1,0,4,2,10,0,0,2,2,19,1,2,4,16,0,1,3,2,11,4,2,17,33,8,0.58,7,25,3,20,0,2,2,0,2,0,5,1,3,2.5,2,11,6.5,2,3,2,1,2,1.5,0,2,2,2,6,2,0.898305084745763,0.5,0,2,2,1,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanOrTermsBuilder.java",0,13,75,3,0,1,0,4,2,16,0,1,2,2,22,1,2,4,25,0,1,3,2,16,4,2,25,45,8,0.49,8,33,3,28,1,2,2,0,2,0,11,1,3,2.5,2,16,9,2,3,2,1,2,1.5,0,4,4,3,12,7,0.853333333333333,0.5,0,3,3,1,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanQueryBuilder.java",0,1,28,1,0,1,0,1,1,1,0,0,1,1,16,1,1,1,7,0,0,1,1,0,1,1,7,8,0,2,4,7,1,6,0,1,1,0,1,2,2,1,6,6,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanQueryBuilderFactory.java",0,5,50,2,0,1,0,4,1,5,0,0,1,3,19,1,3,4,12,0,1,2,3,7,4,3,12,25,5,0.76,6,17,2,12,0,3,1,33,1,0,3,2,4,2.66666666666667,1,5,2.66666666666667,1,2,1.33333333333333,1,1,0.6,0,2,2,2,5,2,0.9,0.5,0,2,2,1,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/SpanTermBuilder.java",0,8,43,1,0,1,0,1,1,10,0,0,1,1,19,1,1,1,12,0,0,1,1,5,1,1,12,18,2,1.06,6,14,1,12,2,1,1,0,2,0,6,1,1,1,1,7,7,7,1,1,1,0,0,0,1,1,1,4,0,0.906976744186046,1,0,2,1,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/TermQueryBuilder.java",0,7,43,1,0,1,0,1,1,10,0,0,1,1,19,1,1,1,13,0,0,1,1,5,1,1,13,17,2,1.12,7,15,1,13,3,1,1,0,1,0,5,2,1,1,1,7,7,7,1,1,1,0,0,0,1,1,1,3,1,0.930232558139535,1,0,2,1,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/TermsFilterBuilder.java",0,16,84,4,0,1,0,5,3,18,0,2,3,2,28,1,2,5,23,0,1,4,2,18,5,2,23,49,9,0.57,7,32,4,26,0,2,3,0,1,0,9,2,4,3,2,10,6,2,4,2.5,1,3,2.25,0,3,3,3,10,7,0.892857142857143,0.333333333333333,0,2,3,2,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/TermsQueryBuilder.java",0,16,85,4,0,1,0,5,3,19,0,0,3,2,20,1,2,5,25,0,1,4,2,20,5,2,25,51,11,0.39,14,36,4,30,2,2,3,0,1,0,12,2,5,3.5,2,18,10,2,4,2.5,1,3,2.25,0,2,2,2,6,6,0.941176470588235,0.5,0,1,2,2,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/builders/UserInputQueryBuilder.java",0,8,95,3,0,1,0,6,2,11,0,3,2,4,37,1,4,6,22,1,3,3,3,18,6,4,22,49,12,0.76,9,34,3,26,0,4,2,50,1,0,7,2,5,3.5,2,9,4,2,3,1.5,1,2,1,0,2,2,2,3,2,0.968421052631579,0.5,0,1,2,2,"FALSE",0,"TRUE",1
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/CoreParser.java",1,11,169,3,0,1,1,11,1,14,1,1,1,8,32,1,8,11,35,1,4,3,6,58,11,8,35,111,42,0.29,26,77,3,65,1,7,1,80,1,1,24,2,9,3.375,2,20,4.625,1,4,1.5,1,2,0.545454545454545,0,0,0,0,0,0,0.964497041420118,0,0,1,0,1,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/CorePlusExtensionsParser.java",1,6,66,1,0,1,0,3,1,10,0,3,1,3,30,1,3,3,14,0,0,1,2,10,3,3,14,31,9,0.97,5,23,1,19,0,3,1,0,2,0,10,1,7,4.66666666666667,2,9,4.33333333333333,2,1,1,1,0,0,0,1,1,1,5,1,0.924242424242424,1,0,2,1,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/DOMUtils.java",1,11,280,5,0,1,0,50,2,12,17,0,2,17,38,1,17,40,45,0,0,6,16,96,42,24,47,213,71,0.18,30,118,4,77,0,0,3,0,1,0,1,1,18,6.23529411764706,2,6,4.23529411764706,3,5,2.58823529411765,1,2,1.26315789473684,0,2,2,2,6,2,0.978571428571429,0.5,0,1,2,2,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/FilterBuilder.java",0,1,30,1,0,1,0,1,1,1,0,0,1,1,22,1,1,1,5,0,0,1,1,0,1,1,5,6,0,3.67,2,5,1,4,0,1,1,0,0,6,2,0,3,3,3,1,1,1,1,1,1,0,0,0,1,1,1,3,0,0.9,1,0,2,1,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/FilterBuilderFactory.java",0,5,50,2,0,1,0,4,1,5,0,0,1,3,22,1,3,4,10,0,1,2,3,7,4,3,10,23,5,0.96,5,15,2,10,0,3,1,0,1,0,2,2,6,4,2,5,2.66666666666667,1,2,1.33333333333333,1,1,0.6,0,2,2,2,6,3,0.88,0.5,0,3,2,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/ParserException.java",0,3,52,1,0,1,0,4,1,6,0,3,1,4,35,1,4,4,6,0,0,1,4,4,4,4,6,15,4,2.33,2,10,1,5,0,4,1,0,2,0,0,1,14,4.5,0,1,1,1,1,1,1,0,0,0,1,1,1,3,0,0.942307692307692,1,0,2,1,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/QueryBuilder.java",0,1,29,1,0,1,0,1,1,1,0,0,1,1,20,1,1,1,5,0,0,1,1,0,1,1,5,6,0,3.33,3,5,1,4,0,1,1,0,0,13,2,0,5,5,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/QueryBuilderFactory.java",0,5,51,2,0,1,0,4,1,5,0,0,1,3,22,1,3,4,10,0,1,2,3,7,4,3,10,23,5,0.96,6,15,2,10,0,3,1,0,1,0,2,2,6,4,3,5,2.66666666666667,1,2,1.33333333333333,1,1,0.6,0,2,2,2,6,3,0.882352941176471,0.5,0,3,2,0,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/QueryTemplateManager.java",0,6,211,3,0,1,2,19,1,8,8,1,1,16,48,1,16,18,66,0,2,4,16,54,18,16,66,134,28,0.36,29,94,3,74,0,8,1,82,1,0,1,1,5,3.125,1,12,3.3125,1,3,1.125,1,2,0.333333333333333,0,1,1,1,3,3,0.985781990521327,1,0,1,1,1,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/test/org/apache/lucene/xmlparser/TestParser.java",2,6,225,3,0,1,1,27,1,7,0,0,1,22,26,1,22,27,80,2,5,3,18,77,27,22,79,176,44,0.15,23,123,3,95,0,22,1,89,2,0,20,1,24,2.63636363636364,0,20,3.27272727272727,2,3,1.22727272727273,1,2,0.375,0,5,5,4,21,13,0.875555555555556,0.4,0,2,4,4,"FALSE",0,"FALSE",0
"contrib/xml-query-parser/src/test/org/apache/lucene/xmlparser/TestQueryTemplateManager.java",0,12,164,3,2,1,0,11,2,16,0,2,2,5,38,1,5,11,55,2,5,3,1,48,11,5,45,101,23,0.38,25,68,3,56,2,5,2,68,2,0,18,1,5,3.2,1,12,7,1,3,2.2,1,2,1.42857142857143,0,5,5,4,7,6,0.957317073170732,0.4,0,1,4,4,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/DeleteFiles.java",1,10,66,3,0,1,0,4,2,16,1,4,2,2,27,1,2,4,14,0,0,3,1,16,4,2,14,29,8,0.93,12,22,3,17,2,1,2,0,1,0,4,1,3,1.5,0,11,6,1,4,2.5,1,5,1.6,0,2,2,2,4,2,0.378787878787879,0.5,0,4,2,3,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/FileDocument.java",1,5,71,1,0,1,0,2,1,19,1,11,1,2,40,1,2,2,11,0,0,1,1,7,2,2,10,19,4,2.11,12,14,1,11,2,1,1,0,1,0,6,1,5,2.5,0,7,4,1,1,1,1,0,0,0,0,0,0,0,0,0.535211267605634,0,0,4,0,2,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/html/Entities.java",0,14,329,5,2,2,2,13,4,14,3,1,4,3,20,1,3,11,19,0,0,6,1,287,11,5,18,305,276,0.07,8,294,5,282,0,0,4,33,1,0,0,1,3,3,3,7,5,3,8,4.66666666666667,2,6,2.5,1,1,1,1,1,1,0.945288753799392,1,0,1,1,6,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/html/HTMLParser.java",11,14,754,22,4,2,2,215,5,15,1,0,4,42,38,4,42,171,111,0,40,25,27,483,199,85,132,669,432,0.06,57,564,14,409,0,41,5,89,2,0,10,2,17,6,0,15,5.59523809523809,0,82,9.42857142857143,1,6,1.74468085106383,0,2,2,2,41,31,0.79973474801061,0.5,0,3,2,4,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/html/HTMLParserConstants.java",0,0,124,0,0,0,0,0,0,0,0,0,0,0,44,1,0,0,73,0,39,0,0,69,0,0,41,74,0,0.59,6,41,0,40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,44,0,0.354838709677419,1,0,4,1,0,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/html/HTMLParserTokenManager.java",42,30,1619,112,0,5,7,449,9,31,0,0,7,50,13,1,50,354,166,1,11,113,7,1142,443,254,142,1587,880,0.01,19,1022,74,715,0,50,9,85,1,0,3,2,13,5.18,1,21,5.04,1,1525,75.06,1,6,1.86538461538462,0,1,1,1,156,162,0.612723903644225,1,0,4,1,1,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/html/ParseException.java",0,21,198,12,0,2,0,26,5,28,0,7,3,5,72,1,5,17,22,1,5,13,4,79,25,8,23,113,65,0.64,13,88,10,70,0,5,5,56,2,0,1,1,12,4.6,1,6,4,2,91,21.2,1,3,1.57142857142857,0,1,1,1,10,4,0.924242424242424,1,0,2,1,1,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/html/ParserThread.java",0,11,50,4,1,1,0,5,3,11,0,1,3,2,18,1,2,5,7,0,1,4,1,16,5,2,6,29,12,0.62,5,18,4,12,0,2,3,0,2,0,3,1,7,4.5,2,10,6,2,4,2.5,1,2,1.5,0,1,1,1,1,0,0.48,1,0,4,1,2,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/html/SimpleCharStream.java",0,9,472,10,0,1,1,69,2,11,0,1,2,36,48,1,36,65,77,5,15,10,31,191,67,36,65,353,153,0.14,71,218,10,154,0,36,2,84,1,0,0,1,25,4.66666666666667,0,14,2.75,1,28,2.83333333333333,1,3,0.578947368421053,0,1,1,1,38,5,0.790254237288136,1,0,3,1,1,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/html/Tags.java",0,0,64,0,0,0,1,0,0,0,0,0,0,0,20,1,0,0,7,0,0,0,0,31,0,0,6,39,30,0.51,6,36,0,35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.71875,1,0,4,1,1,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/html/Test.java",0,13,51,3,0,1,0,6,3,13,2,0,3,2,16,1,2,6,10,0,0,3,2,21,6,2,12,31,17,0.52,4,29,3,21,0,0,3,0,1,0,2,1,2,2,2,7,6,5,4,3.5,3,2,2,2,0,0,0,0,0,0.431372549019608,0,0,4,0,1,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/html/Token.java",0,4,124,1,0,1,0,7,1,8,2,4,1,7,70,1,7,8,17,0,8,1,7,8,7,7,17,39,8,1.79,15,25,2,16,0,5,1,94,1,0,0,1,6,2.42857142857143,0,3,1.71428571428571,1,1,1,1,1,0.333333333333333,0,1,1,1,55,12,0.556451612903226,1,0,2,1,0,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/html/TokenMgrError.java",0,10,141,12,0,1,4,19,3,15,2,4,2,6,54,1,6,10,17,2,1,13,4,50,18,6,17,73,30,0.74,14,47,4,37,0,4,3,96,2,0,0,1,8,3.5,0,6,2.83333333333333,1,12,2.83333333333333,1,3,1.125,0,1,1,1,19,11,0.858156028368794,1,0,2,1,1,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/HTMLDocument.java",1,6,86,1,0,1,1,4,1,13,3,5,1,4,38,1,4,4,15,0,0,1,3,19,4,4,14,33,9,1.15,17,23,1,18,2,1,1,50,1,0,7,1,9,4.25,0,13,5.75,1,1,1,1,0,0,0,0,0,0,0,0,0.534883720930233,0,0,4,0,2,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/IndexFiles.java",1,17,100,6,1,1,1,13,4,20,2,1,4,3,22,1,3,12,21,0,0,6,1,37,12,3,21,64,26,0.34,14,47,6,35,1,1,4,66,1,0,6,1,6,3.33333333333333,0,14,7,1,16,7.66666666666667,1,4,2.6,0,1,1,1,3,1,0.39,1,0,6,1,2,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/IndexHTML.java",3,25,168,9,0,3,4,30,6,29,3,6,6,4,51,1,4,23,32,0,0,15,1,81,23,11,33,118,61,0.43,27,94,9,70,4,1,8,43,1,0,10,1,7,4.75,0,17,12,1,15,8.25,1,4,3,0,2,2,1,17,9,0.470238095238095,1,0,5,1,3,"FALSE",0,"FALSE",0
"src/demo/org/apache/lucene/demo/SearchFiles.java",1,21,313,21,0,3,0,53,5,26,3,2,5,10,46,3,10,48,67,0,3,24,9,155,48,26,71,227,110,0.2,44,181,21,131,3,7,5,50,3,0,16,2,11,2.7,0,20,4.6,1,4312,780.7,1,5,1.35714285714286,0,3,3,3,31,7,0.453674121405751,0.333333333333333,0,3,3,8,"FALSE",0,"TRUE",1
"src/java/org/apache/lucene/analysis/Analyzer.java",0,5,144,3,0,1,0,14,2,11,0,5,2,8,70,1,8,14,20,3,2,3,5,29,14,8,20,59,20,1.19,15,40,3,26,0,8,2,75,1,75,4,2,62,20.5,1,4,2.125,1,3,1.75,1,5,1.36363636363636,0,6,6,3,57,19,0.458333333333333,0.5,0,6,3,3,"FALSE",0,"FALSE",0
"src/java/org/apache/lucene/analysis/ASCIIFoldingFilter.java",0,650,2031,1246,0,2,0,1251,417,654,0,417,3,3,1302,1,3,10,17,0,3,1246,3,1935,1251,6,18,1960,686,0.66,11,704,5,693,1,3,417,33,4,0,2,1,6,5.66666666666667,5,6,4.33333333333333,3,464,156.333333333333,1,3,2.4,0,3,3,2,15,14,0.993106843919252,0.666666666666667,0,1,2,2,"FALSE",0,"FALSE",0
"src/java/org/apache/lucene/analysis/BaseCharFilter.java",0,6,93,4,1,2,0,13,2,7,0,0,2,6,32,2,6,11,17,3,3,5,2,21,11,9,16,49,20,0.65,12,36,4,24,0,6,2,25,4,1,1,1,4,2.66666666666667,2,4,3.16666666666667,2,4,1.66666666666667,1,2,0.777777777777778,0,7,7,2,112,19,0.903225806451613,0.714285714285714,0,2,2,0,"FALSE",0,"FALSE",0
"src/java/org/apache/lucene/analysis/CachingTokenFilter.java",1,6,86,3,0,1,0,10,2,7,0,0,2,5,29,1,5,10,18,0,3,3,4,19,10,5,15,46,17,0.63,11,32,3,21,0,5,2,53,4,0,1,1,8,3.8,1,8,3.6,1,4,2.2,1,1,0.857142857142857,0,5,5,2,39,54,0.906976744186046,0.6,0,2,2,0,"FALSE",0,"FALSE",0
